feature_1,class
-34.951927,notumor
15.427768,notumor
63.837692,notumor
-7.83917,notumor
17.428183,notumor
29.42991,notumor
-1.3831716,notumor
6.299939,notumor
17.634697,notumor
36.794666,notumor
36.17207,notumor
11.102434,notumor
-3.8984003,notumor
65.0662,notumor
16.231293,notumor
73.28151,notumor
18.845812,notumor
17.921803,notumor
36.187183,notumor
-5.877362,notumor
-48.255253,notumor
50.859024,notumor
51.99294,notumor
54.153526,notumor
64.45052,notumor
14.576255,notumor
-0.93022114,notumor
23.01546,notumor
63.939175,notumor
-10.9606695,notumor
71.172874,notumor
65.16044,notumor
25.220427,notumor
53.09519,notumor
68.221596,notumor
42.084896,notumor
10.68715,notumor
14.434816,notumor
-6.2645884,notumor
54.1681,notumor
54.33646,notumor
40.070904,notumor
119.96863,notumor
59.573376,notumor
-1.9107958,notumor
62.93276,notumor
71.56358,notumor
80.75367,notumor
73.20393,notumor
-54.125057,notumor
28.86482,notumor
9.609426,notumor
-6.176093,notumor
-26.65786,notumor
63.316578,notumor
2.7840116,notumor
51.622322,notumor
82.38685,notumor
42.54748,notumor
15.281407,notumor
43.814934,notumor
44.954536,notumor
38.260956,notumor
-22.926037,notumor
17.581844,notumor
49.1355,notumor
9.333582,notumor
-22.850695,notumor
-17.550396,notumor
20.013876,notumor
8.436494,notumor
1.5632025,notumor
67.31435,notumor
32.45741,notumor
-30.709124,notumor
-20.764732,notumor
-39.111267,notumor
-14.772288,notumor
2.9994245,notumor
-0.29645112,notumor
47.585953,notumor
27.637016,notumor
-5.2314,notumor
-26.0979,notumor
-3.9387639,notumor
17.34013,notumor
58.15664,notumor
40.478634,notumor
29.112429,notumor
36.312775,notumor
17.27238,notumor
-8.816607,notumor
84.019646,notumor
-8.952037,notumor
-28.903788,notumor
8.433607,notumor
-17.560429,notumor
8.854349,notumor
2.7342443,notumor
45.653755,notumor
-29.468216,notumor
-8.704205,pituitary
-2.803448,pituitary
15.53089,pituitary
14.5875025,pituitary
20.31798,pituitary
12.300573,pituitary
13.502481,pituitary
2.7160525,pituitary
15.562883,pituitary
3.6650944,pituitary
8.739723,pituitary
17.87249,pituitary
-6.8194957,pituitary
19.467869,pituitary
26.78805,pituitary
22.368568,pituitary
18.72793,pituitary
-1.7761359,pituitary
12.482973,pituitary
6.6606145,pituitary
11.322788,pituitary
44.269024,pituitary
39.58313,pituitary
-8.006475,pituitary
34.26851,pituitary
21.30387,pituitary
23.095263,pituitary
26.612804,pituitary
20.303926,pituitary
60.522068,pituitary
39.866756,pituitary
35.158375,pituitary
13.428553,pituitary
26.083996,pituitary
6.171419,pituitary
3.2178807,pituitary
23.608892,pituitary
44.42105,pituitary
78.151024,pituitary
4.5657744,pituitary
1.6480068,pituitary
-17.261635,pituitary
37.717907,pituitary
-38.264717,pituitary
-8.291192,pituitary
10.97219,pituitary
19.594707,pituitary
15.0277,pituitary
12.945999,pituitary
14.160952,pituitary
9.141071,pituitary
26.678257,pituitary
21.281464,pituitary
22.97878,pituitary
28.366392,pituitary
30.44777,pituitary
7.6629734,pituitary
33.2305,pituitary
32.77119,pituitary
6.6145616,pituitary
3.0117457,pituitary
4.3403635,pituitary
6.821207,pituitary
1.8257158,pituitary
2.5542736,pituitary
5.0434403,pituitary
7.6183867,pituitary
5.6717978,pituitary
3.6526074,pituitary
0.77316344,pituitary
7.291092,pituitary
6.758274,pituitary
3.0828955,pituitary
5.732322,pituitary
-2.5715306,pituitary
1.1382178,pituitary
-1.1935614,pituitary
5.87466,pituitary
-10.528022,pituitary
-6.2151985,pituitary
8.813971,pituitary
13.088523,pituitary
2.4528873,pituitary
5.642406,pituitary
11.7518215,pituitary
15.909981,pituitary
4.5854263,pituitary
-1.4304767,pituitary
23.270235,pituitary
-3.728754,pituitary
9.217916,pituitary
25.54317,pituitary
12.993986,pituitary
22.00163,pituitary
0.29218292,pituitary
7.1878123,pituitary
8.435161,pituitary
14.968024,pituitary
21.141031,pituitary
23.163073,pituitary
-11.797225,pituitary
24.872395,pituitary
35.886913,pituitary
34.050404,pituitary
32.034325,pituitary
34.235695,pituitary
30.635117,pituitary
28.058748,pituitary
28.058748,pituitary
32.963753,pituitary
-2.2984972,pituitary
-7.12214,pituitary
-9.054428,pituitary
0.9540973,pituitary
29.522495,pituitary
29.808306,pituitary
22.685322,pituitary
19.577654,pituitary
14.379938,pituitary
18.51934,pituitary
10.773255,pituitary
7.9603906,pituitary
-18.231691,pituitary
-17.761559,pituitary
-9.688797,pituitary
-13.312007,pituitary
7.9095817,pituitary
10.340358,pituitary
12.605566,pituitary
9.896148,pituitary
24.444954,pituitary
23.564468,pituitary
22.380774,pituitary
20.845333,pituitary
-15.128124,pituitary
17.183325,pituitary
25.20261,pituitary
13.710986,pituitary
17.623095,pituitary
19.223438,pituitary
22.035278,pituitary
23.15925,pituitary
25.122303,pituitary
32.05421,pituitary
10.31913,pituitary
-20.606325,pituitary
15.557321,pituitary
28.531206,pituitary
24.853233,pituitary
19.996222,pituitary
19.653265,pituitary
12.179957,pituitary
15.659238,pituitary
21.744968,pituitary
15.605004,pituitary
15.2246475,pituitary
-26.1699,pituitary
19.594707,pituitary
7.295174,pituitary
10.053859,pituitary
10.053859,pituitary
-0.68630755,pituitary
10.667283,pituitary
6.6242404,pituitary
11.301597,pituitary
14.882416,pituitary
18.06156,pituitary
-24.173817,pituitary
29.676405,pituitary
21.894598,pituitary
21.894598,pituitary
17.143143,pituitary
8.930488,pituitary
39.174973,pituitary
25.279705,pituitary
23.550835,pituitary
25.713358,pituitary
21.484692,pituitary
19.934217,pituitary
17.461288,pituitary
20.45163,pituitary
24.60635,pituitary
37.163864,pituitary
30.264996,pituitary
38.572216,pituitary
-1.8911012,pituitary
-0.98680645,pituitary
-0.8526425,pituitary
1.609006,pituitary
12.743687,pituitary
8.941894,pituitary
7.9653068,pituitary
6.260959,pituitary
-10.027578,pituitary
4.975096,pituitary
6.8951817,pituitary
-2.471609,pituitary
10.781293,pituitary
6.659058,pituitary
4.224122,pituitary
10.606171,pituitary
5.6914773,pituitary
9.197842,pituitary
0.63974756,pituitary
16.37436,pituitary
0.90531677,pituitary
-8.484061,pituitary
19.09452,pituitary
19.619957,pituitary
13.72846,pituitary
9.729506,pituitary
-7.6047416,pituitary
13.414667,pituitary
15.027198,pituitary
11.262137,pituitary
-7.8964133,pituitary
2.304356,pituitary
-10.481794,pituitary
-4.7127366,pituitary
5.193777,pituitary
13.8660345,pituitary
10.606028,pituitary
-8.473427,pituitary
-12.601547,pituitary
22.945795,pituitary
26.914293,pituitary
22.276598,pituitary
22.276598,pituitary
16.433945,pituitary
7.4954863,pituitary
9.084531,pituitary
16.103607,pituitary
15.806402,pituitary
21.30287,pituitary
-13.588752,pituitary
8.043237,pituitary
5.465399,pituitary
12.150049,pituitary
31.215826,pituitary
25.910446,pituitary
23.63457,pituitary
27.021183,pituitary
33.41057,pituitary
10.520351,pituitary
3.4353566,pituitary
-17.153446,pituitary
5.8132086,pituitary
4.5358024,pituitary
19.577099,pituitary
8.107318,pituitary
8.686016,pituitary
9.668157,pituitary
8.364969,pituitary
12.239786,pituitary
17.057178,pituitary
9.953556,pituitary
2.56466,pituitary
5.3508987,pituitary
7.3192487,pituitary
2.2476792,pituitary
-2.1777399,pituitary
4.599452,pituitary
9.886614,pituitary
9.517463,pituitary
13.096631,pituitary
15.325812,pituitary
13.364263,pituitary
1.684425,pituitary
13.425775,pituitary
20.674683,pituitary
24.176847,pituitary
29.458805,pituitary
16.009644,pituitary
18.471066,pituitary
10.969151,pituitary
7.376579,pituitary
10.561389,pituitary
6.0386596,pituitary
-6.895689,pituitary
4.8667245,pituitary
2.7318184,pituitary
13.321404,pituitary
3.9418294,pituitary
3.584838,pituitary
10.503633,pituitary
4.075069,pituitary
11.228837,pituitary
15.440869,pituitary
17.149103,pituitary
5.6410904,pituitary
12.207152,pituitary
1.5942436,pituitary
8.05467,pituitary
10.107886,pituitary
10.62787,pituitary
16.057285,pituitary
15.136609,pituitary
14.375161,pituitary
13.424956,pituitary
2.041463,pituitary
4.831765,pituitary
18.240168,pituitary
19.443985,pituitary
16.057064,pituitary
25.256626,pituitary
20.64882,pituitary
8.506098,pituitary
28.764168,pituitary
13.669775,pituitary
14.7750225,pituitary
14.967415,pituitary
3.0416324,pituitary
15.929814,pituitary
7.7475133,pituitary
15.419426,pituitary
1.0651386,pituitary
2.0872824,pituitary
12.453423,pituitary
5.8977575,pituitary
13.069885,pituitary
11.192369,pituitary
11.192369,pituitary
-0.5016901,pituitary
10.776821,pituitary
1.2712429,pituitary
4.5503874,pituitary
2.7404802,pituitary
9.107844,pituitary
1.713634,pituitary
11.138697,pituitary
13.120817,pituitary
15.851737,pituitary
17.419739,pituitary
-8.96621,pituitary
-0.8384855,pituitary
14.361844,pituitary
13.685245,pituitary
8.007395,pituitary
12.527681,pituitary
10.984735,pituitary
-2.3441446,pituitary
-1.3018055,pituitary
2.4928608,pituitary
2.4928608,pituitary
22.310764,pituitary
29.993467,pituitary
16.66456,pituitary
16.469788,pituitary
22.531322,pituitary
14.962007,pituitary
14.655567,pituitary
1.7737838,pituitary
-2.502885,pituitary
4.394321,pituitary
1.578393,pituitary
8.083088,pituitary
34.67026,pituitary
6.665318,pituitary
7.451682,pituitary
7.267705,pituitary
6.7764707,pituitary
25.64406,pituitary
21.166351,pituitary
20.85958,pituitary
18.177635,pituitary
18.259218,pituitary
23.870354,pituitary
5.658935,pituitary
24.09207,pituitary
19.922865,pituitary
17.370987,pituitary
19.857563,pituitary
22.752613,pituitary
10.310695,pituitary
3.8256867,pituitary
4.2787914,pituitary
-17.277494,pituitary
-20.26177,pituitary
5.742987,pituitary
-14.218198,pituitary
24.402975,pituitary
24.484915,pituitary
8.855507,pituitary
22.935862,pituitary
12.962889,pituitary
24.031382,pituitary
13.74997,pituitary
29.985508,pituitary
25.934942,pituitary
11.577408,pituitary
2.8129904,pituitary
-0.23270485,pituitary
6.7277994,pituitary
1.6340725,pituitary
3.4424753,pituitary
6.009069,pituitary
18.67814,pituitary
-0.76090777,pituitary
-4.9457455,pituitary
16.24849,pituitary
13.689061,pituitary
6.7014585,pituitary
0.3902294,pituitary
-0.73871225,pituitary
-2.2008295,pituitary
-0.32475775,pituitary
9.759082,pituitary
5.1549363,pituitary
-3.9223316,pituitary
2.7458417,pituitary
-1.3235896,pituitary
10.149044,pituitary
22.630684,pituitary
13.757946,pituitary
12.822254,pituitary
14.132058,pituitary
17.731323,pituitary
16.409286,pituitary
15.731129,pituitary
12.214717,pituitary
18.582136,pituitary
3.5069714,pituitary
12.440276,pituitary
12.762893,pituitary
14.361657,pituitary
15.345833,pituitary
19.22284,pituitary
19.562403,pituitary
2.1583738,pituitary
11.614602,pituitary
8.68736,pituitary
8.352364,pituitary
13.811186,pituitary
3.9251137,pituitary
17.234783,pituitary
24.565094,pituitary
11.023261,pituitary
13.868756,pituitary
14.77929,pituitary
0.28975457,pituitary
6.192639,pituitary
17.12861,pituitary
18.637302,pituitary
24.33052,pituitary
2.260893,pituitary
12.868411,pituitary
2.2532344,pituitary
-7.7965083,pituitary
-0.31925353,pituitary
-3.042447,pituitary
15.759438,pituitary
22.828102,pituitary
25.236485,pituitary
27.00472,pituitary
7.0035872,pituitary
14.273655,pituitary
10.850793,pituitary
23.530191,pituitary
19.797413,pituitary
19.350996,pituitary
17.225851,pituitary
15.082113,pituitary
22.285858,pituitary
18.221727,pituitary
14.751487,pituitary
21.651943,pituitary
6.682324,pituitary
16.491205,pituitary
5.6959105,pituitary
13.3980875,pituitary
13.33372,pituitary
6.6904655,pituitary
10.665277,pituitary
-4.232104,pituitary
14.000387,pituitary
11.57886,pituitary
1.1113896,pituitary
4.314512,pituitary
6.009317,pituitary
-0.27531636,pituitary
11.025502,pituitary
14.7897,pituitary
13.031804,pituitary
13.822311,pituitary
-23.55828,pituitary
-20.029276,pituitary
-17.843998,pituitary
-21.962666,pituitary
-22.330309,pituitary
0.7678572,pituitary
13.036165,pituitary
6.0301876,pituitary
5.814133,pituitary
11.881396,pituitary
-28.72546,pituitary
-34.21873,pituitary
-37.949905,pituitary
-34.173027,pituitary
-9.93309,pituitary
-7.5703416,pituitary
10.980351,pituitary
-12.512445,pituitary
-6.3288045,pituitary
-2.2163887,pituitary
-21.220787,pituitary
-18.431871,pituitary
-18.689634,pituitary
-17.401619,pituitary
-13.722924,pituitary
-11.263087,pituitary
-8.912069,pituitary
12.986044,pituitary
-6.4732547,pituitary
2.7800672,pituitary
9.489418,pituitary
-36.211582,pituitary
17.463526,pituitary
17.463526,pituitary
17.463526,pituitary
7.2826543,pituitary
-8.080577,pituitary
18.295652,pituitary
12.882935,pituitary
22.85246,pituitary
20.804667,pituitary
28.017181,pituitary
18.89371,pituitary
18.89371,pituitary
13.40242,pituitary
18.89371,pituitary
12.180127,pituitary
10.183711,pituitary
6.8921914,pituitary
-8.439985,pituitary
-6.0664487,pituitary
13.33442,pituitary
8.5002,pituitary
1.2452114,pituitary
7.7088656,pituitary
6.9286423,pituitary
10.063378,pituitary
11.432086,pituitary
11.075276,pituitary
-12.395286,pituitary
-4.2348266,pituitary
11.562471,pituitary
-12.978787,pituitary
-3.2103932,pituitary
-3.8796878,pituitary
-8.582378,pituitary
-12.090653,pituitary
-8.270918,pituitary
-9.008142,pituitary
-37.60795,pituitary
-1.0514389,pituitary
-31.838514,pituitary
-35.735256,pituitary
-16.6844,pituitary
7.2531404,pituitary
3.1242,pituitary
-10.044892,pituitary
5.7196217,pituitary
1.0095083,pituitary
-0.03769046,pituitary
-3.0685725,pituitary
-8.659583,pituitary
-4.5799265,pituitary
-10.632554,pituitary
-6.9725804,pituitary
-20.197243,pituitary
-20.537304,pituitary
16.27158,pituitary
-13.390781,pituitary
-10.807331,pituitary
-18.169498,pituitary
3.9960406,pituitary
11.643575,pituitary
6.107248,pituitary
-20.150215,pituitary
-11.099623,pituitary
7.99506,pituitary
-16.809532,pituitary
-0.46382466,pituitary
-2.54802,pituitary
-13.374249,pituitary
-9.724014,pituitary
-6.4697576,pituitary
-6.367635,pituitary
11.422381,pituitary
2.9268622,pituitary
3.5905664,pituitary
5.8886247,pituitary
-9.445581,pituitary
-5.01621,pituitary
-5.2077947,pituitary
-2.4166899,pituitary
-15.886762,pituitary
2.269005,pituitary
1.9322122,pituitary
5.8673244,pituitary
0.42903134,pituitary
9.992332,pituitary
7.965873,pituitary
-2.3027005,pituitary
2.3277612,pituitary
13.841304,pituitary
-8.26685,pituitary
-10.465469,pituitary
-11.194835,pituitary
-14.896493,pituitary
-14.648978,pituitary
-9.945479,pituitary
-26.343998,pituitary
-27.86131,pituitary
14.149344,pituitary
10.559654,pituitary
-16.467836,pituitary
-22.195953,pituitary
-9.630019,pituitary
-7.4450235,pituitary
-17.839808,pituitary
-6.53612,pituitary
14.470291,pituitary
-15.767235,pituitary
-15.423944,pituitary
-1.4493641,pituitary
6.6403284,pituitary
-10.376469,pituitary
-12.129092,pituitary
-30.562513,pituitary
-24.629976,pituitary
11.63038,pituitary
13.295833,pituitary
-23.809227,pituitary
-2.9670057,pituitary
-8.618492,pituitary
-9.294119,pituitary
-6.0636697,pituitary
-3.080885,pituitary
-4.903535,pituitary
5.032954,pituitary
-4.343238,pituitary
5.0413146,pituitary
-12.707858,pituitary
0.38560492,pituitary
-6.9355054,pituitary
-2.4813466,pituitary
-8.235937,pituitary
-7.2904873,pituitary
4.559973,pituitary
-7.338192,pituitary
-18.878288,pituitary
-9.794144,pituitary
-5.8238826,pituitary
-15.270121,pituitary
-16.635544,pituitary
22.122978,pituitary
0.94976294,pituitary
16.042482,pituitary
15.073919,pituitary
11.043646,pituitary
-15.901931,pituitary
-22.11485,pituitary
-12.975751,pituitary
-17.303015,pituitary
-19.16816,pituitary
9.55233,pituitary
-8.0770855,pituitary
4.125866,pituitary
13.910129,pituitary
16.427006,pituitary
4.9716754,pituitary
36.2016,pituitary
36.112656,pituitary
9.949822,pituitary
53.990105,pituitary
17.88775,pituitary
17.88775,pituitary
-20.982502,pituitary
6.113549,pituitary
5.2566867,pituitary
-27.349981,pituitary
-4.6933556,pituitary
14.920342,pituitary
8.18927,pituitary
6.4624,pituitary
4.3293924,pituitary
-0.5102411,pituitary
-3.5718627,pituitary
8.160564,pituitary
9.161423,pituitary
9.360195,pituitary
-3.8387935,pituitary
-10.466872,pituitary
-16.517048,pituitary
8.592814,pituitary
19.399334,pituitary
14.548905,pituitary
7.3317785,pituitary
18.27606,pituitary
12.80392,pituitary
12.7633095,pituitary
7.9765944,pituitary
-8.6650305,pituitary
-4.2095385,pituitary
18.82537,pituitary
8.06283,pituitary
9.0014715,pituitary
21.634398,pituitary
5.6275177,pituitary
-2.8846774,pituitary
-0.9195544,pituitary
-6.445573,pituitary
-21.534231,pituitary
-15.394578,pituitary
-2.2774963,pituitary
-3.7832186,pituitary
9.506887,pituitary
22.967257,pituitary
-9.438463,pituitary
-12.171771,pituitary
-7.5396967,pituitary
-0.33933935,pituitary
0.17432322,pituitary
2.6107216,pituitary
-6.241659,pituitary
25.913958,pituitary
-14.350382,pituitary
-18.980555,pituitary
-0.59044325,pituitary
-8.573747,pituitary
-2.8578305,pituitary
-0.7779346,pituitary
-0.07255241,pituitary
3.4764762,pituitary
4.3542705,pituitary
10.820405,pituitary
9.676681,pituitary
5.5355787,pituitary
1.0924603,pituitary
-4.260026,pituitary
-10.360502,pituitary
2.908099,pituitary
7.321395,pituitary
-2.5192733,pituitary
6.5978947,pituitary
-2.7911518,pituitary
1.7200533,pituitary
-5.948368,pituitary
-2.2925756,pituitary
12.986378,pituitary
16.87809,pituitary
15.471823,pituitary
20.605682,pituitary
20.925709,pituitary
15.869418,pituitary
11.8006115,pituitary
15.819189,pituitary
5.0450788,pituitary
6.099832,pituitary
-3.7527258,pituitary
4.1820703,pituitary
-1.2525694,pituitary
24.039335,pituitary
15.4247265,pituitary
22.454012,pituitary
-14.36846,pituitary
26.511421,pituitary
16.424711,pituitary
6.2288213,pituitary
22.734993,pituitary
19.018421,pituitary
18.576395,pituitary
-11.9112215,pituitary
14.31343,pituitary
21.465858,pituitary
17.416239,pituitary
20.797222,pituitary
5.804446,pituitary
4.78325,pituitary
12.366468,pituitary
5.6955905,pituitary
9.752758,pituitary
13.220141,pituitary
10.845322,pituitary
0.39191726,pituitary
-1.0222495,pituitary
10.294429,pituitary
9.064986,pituitary
12.407119,pituitary
13.261748,pituitary
15.795188,pituitary
-20.743738,pituitary
-18.526932,pituitary
-22.646313,pituitary
-7.1365604,pituitary
12.2391,pituitary
5.191093,pituitary
4.94668,pituitary
4.8288245,pituitary
4.9147286,pituitary
10.949182,pituitary
5.673349,pituitary
9.564181,pituitary
11.849418,pituitary
3.2583048,pituitary
10.188482,pituitary
15.863383,pituitary
5.249938,pituitary
10.249863,pituitary
2.086166,pituitary
12.302556,pituitary
6.6201386,pituitary
7.6026945,pituitary
-13.855219,pituitary
-1.9462866,pituitary
15.619357,pituitary
7.406482,pituitary
10.903867,pituitary
13.08965,pituitary
13.405512,pituitary
13.767653,pituitary
25.042898,pituitary
5.5300055,pituitary
-4.2754736,pituitary
11.167253,pituitary
3.7726529,pituitary
0.16111083,pituitary
8.776281,pituitary
7.169043,pituitary
11.648414,pituitary
11.67967,pituitary
-3.2615817,pituitary
-11.317029,pituitary
-2.1943257,pituitary
1.5663621,pituitary
23.452671,pituitary
21.224716,pituitary
15.57535,pituitary
21.342346,pituitary
13.801139,pituitary
-4.5303965,pituitary
13.444431,pituitary
0.8289219,pituitary
-3.4395123,pituitary
3.4028776,pituitary
3.807291,pituitary
1.5496088,pituitary
-1.1191299,pituitary
7.0702624,pituitary
5.7384405,pituitary
6.4363585,pituitary
5.7745514,pituitary
24.784687,pituitary
20.240059,pituitary
-9.644916,pituitary
17.283371,pituitary
17.304007,pituitary
22.858809,pituitary
18.871445,pituitary
16.32255,pituitary
18.793386,pituitary
-18.357582,pituitary
9.506998,pituitary
2.9553766,pituitary
0.49151102,pituitary
3.4125333,pituitary
-18.086767,pituitary
-21.005022,pituitary
24.33071,pituitary
23.114733,pituitary
23.246498,pituitary
21.45914,pituitary
11.523585,pituitary
22.526173,pituitary
25.776468,pituitary
28.841988,pituitary
-15.707144,pituitary
24.789162,pituitary
8.427341,pituitary
3.6633756,pituitary
1.8101687,pituitary
5.906727,pituitary
0.8237232,pituitary
2.6123421,pituitary
17.576416,pituitary
-1.7594036,pituitary
-5.9282556,pituitary
17.649845,pituitary
12.181321,pituitary
18.690916,pituitary
9.906482,pituitary
6.6583505,pituitary
5.846084,pituitary
-0.49945745,pituitary
-1.6208842,pituitary
-26.912764,pituitary
-1.1947371,pituitary
8.639538,pituitary
4.0509167,pituitary
1.5223023,pituitary
7.403805,pituitary
24.598341,pituitary
26.894129,pituitary
19.729237,pituitary
-24.932478,pituitary
7.029276,pituitary
12.859051,pituitary
8.938911,pituitary
11.213826,pituitary
2.4025471,pituitary
17.30653,pituitary
11.809909,pituitary
7.310505,pituitary
5.856088,pituitary
-9.382511,pituitary
-4.9222746,pituitary
6.180916,pituitary
7.2563295,pituitary
8.173271,pituitary
4.3928633,pituitary
-11.134529,pituitary
10.216248,pituitary
-3.5157084,pituitary
-1.5336735,pituitary
-7.080966,pituitary
-22.214499,pituitary
-16.09632,pituitary
-2.9776487,pituitary
-9.471767,pituitary
-26.526224,pituitary
-4.5352416,pituitary
-10.202244,pituitary
-12.92058,pituitary
-8.28484,pituitary
-1.2018005,pituitary
-0.66435075,pituitary
1.8098531,pituitary
-7.045339,pituitary
-15.130822,pituitary
-19.795763,pituitary
-22.947344,pituitary
1.2494293,pituitary
-9.276765,pituitary
-3.5040278,pituitary
-4.9498367,pituitary
-0.7064722,pituitary
2.6106992,pituitary
-0.9759577,pituitary
8.861835,pituitary
4.869714,pituitary
-4.988452,pituitary
10.722376,pituitary
-16.703548,pituitary
-11.132328,pituitary
-17.940186,pituitary
-20.497206,pituitary
-19.178019,pituitary
-7.8252225,pituitary
-9.12959,pituitary
12.537995,pituitary
-9.630644,pituitary
21.626194,pituitary
17.368425,pituitary
10.8976755,pituitary
8.88155,pituitary
6.8435106,pituitary
-3.1271853,pituitary
9.977097,pituitary
-7.626645,pituitary
-8.8675375,pituitary
5.578315,pituitary
7.0654974,pituitary
5.0119133,pituitary
-29.352724,pituitary
-38.59537,pituitary
-34.770546,pituitary
-10.702275,pituitary
0.22549626,pituitary
6.9738407,pituitary
5.8563166,pituitary
8.945402,pituitary
10.192483,pituitary
9.828264,pituitary
11.254089,pituitary
-28.706799,pituitary
-13.036348,pituitary
-3.8290188,pituitary
12.072354,pituitary
-3.6957374,pituitary
-4.502462,pituitary
-12.777243,pituitary
-2.5936496,pituitary
-11.858844,pituitary
-9.738804,pituitary
-38.256203,pituitary
9.944564,pituitary
-28.313314,pituitary
-36.3851,pituitary
-17.378561,pituitary
-21.41111,pituitary
2.6455302,pituitary
-10.6060705,pituitary
1.638536,pituitary
2.2569363,pituitary
0.1888966,pituitary
-3.8897395,pituitary
1.5057504,pituitary
-5.215525,pituitary
-11.280688,pituitary
-9.35729,pituitary
-20.82819,pituitary
-21.203665,pituitary
-23.935358,pituitary
-14.021731,pituitary
-11.500689,pituitary
-18.792307,pituitary
-27.181643,pituitary
3.2908993,pituitary
11.017599,pituitary
-19.857908,pituitary
-20.793558,pituitary
-11.758621,pituitary
3.7107005,pituitary
-8.14883,pituitary
-1.0843661,pituitary
-3.2330763,pituitary
-10.635906,pituitary
-10.4175,pituitary
-7.1999593,pituitary
-7.062407,pituitary
-3.2156656,pituitary
-13.232342,pituitary
2.2133253,pituitary
5.175392,pituitary
5.9041877,pituitary
2.840855,pituitary
1.7470537,pituitary
2.1533263,pituitary
-10.922505,pituitary
-14.240625,pituitary
-5.5635133,pituitary
-5.7800765,pituitary
-11.025508,pituitary
-3.0084777,pituitary
-16.569693,pituitary
1.2352185,pituitary
5.2416825,pituitary
-13.363567,pituitary
-0.19011194,pituitary
12.458802,pituitary
3.4060595,pituitary
7.2235518,pituitary
-3.049407,pituitary
-4.5663543,pituitary
-11.24749,pituitary
4.7033825,pituitary
-17.266024,pituitary
8.538579,pituitary
1.5756103,pituitary
-0.08455919,pituitary
-11.101974,pituitary
-11.818837,pituitary
-6.4340415,pituitary
1.6965162,pituitary
-15.336504,pituitary
-10.606386,pituitary
-21.622156,pituitary
-28.531895,pituitary
9.955177,pituitary
1.417361,pituitary
0.8044692,pituitary
-17.087618,pituitary
-22.842817,pituitary
-10.296846,pituitary
-8.086964,pituitary
-18.440346,pituitary
-7.1663413,pituitary
-4.586981,pituitary
-1.9225546,pituitary
0.93034023,pituitary
-16.426418,pituitary
-16.135736,pituitary
-2.1135032,pituitary
5.9700284,pituitary
4.6334233,pituitary
-3.0769875,pituitary
-5.912299,pituitary
-12.715467,pituitary
-6.2644176,pituitary
-28.697803,pituitary
-25.340082,pituitary
-24.488226,pituitary
3.8479922,pituitary
-9.628949,pituitary
-3.613142,pituitary
-9.309821,pituitary
-9.953108,pituitary
-6.641742,pituitary
-3.6370099,pituitary
-5.4819627,pituitary
-5.120181,pituitary
4.2402873,pituitary
-13.358266,pituitary
-0.21823448,pituitary
-7.5250416,pituitary
-3.0613804,pituitary
2.073371,pituitary
-8.881206,pituitary
-8.001243,pituitary
-8.033623,pituitary
-15.688433,pituitary
-19.490398,pituitary
-10.475815,pituitary
-10.074189,pituitary
-15.997576,pituitary
-17.335255,pituitary
21.394934,pituitary
13.078041,pituitary
15.304105,pituitary
10.3477545,pituitary
-12.882288,pituitary
-31.894318,pituitary
19.7265,pituitary
-22.75409,pituitary
-13.576476,pituitary
-17.910383,pituitary
-8.7431,pituitary
-7.457397,pituitary
3.3896408,pituitary
-1.5705252,pituitary
13.18179,pituitary
15.709632,pituitary
21.503244,pituitary
35.518353,pituitary
35.42368,pituitary
32.912304,pituitary
17.91485,pituitary
29.252506,pituitary
21.954313,pituitary
6.901523,pituitary
17.165062,pituitary
26.280151,pituitary
-3.9890618,pituitary
5.3694153,pituitary
4.5690064,pituitary
-25.44547,pituitary
-5.4793296,pituitary
-3.0936906,pituitary
7.3928895,pituitary
5.656528,pituitary
3.903542,pituitary
-0.99437714,pituitary
21.94557,pituitary
-4.122557,pituitary
8.539636,pituitary
5.7145824,pituitary
13.06216,pituitary
11.19151,pituitary
14.285272,pituitary
12.031396,pituitary
12.015496,pituitary
20.856255,pituitary
22.203482,pituitary
3.479353,pituitary
2.0395088,pituitary
6.456002,pituitary
13.187748,pituitary
5.7708473,pituitary
-3.5986073,pituitary
0.9322123,pituitary
12.300235,pituitary
16.245146,pituitary
14.853532,pituitary
20.220394,pituitary
22.501991,pituitary
15.137455,pituitary
15.118499,pituitary
0.38129026,pituitary
4.3635683,pituitary
14.95287,pituitary
11.668582,pituitary
16.481792,pituitary
9.167446,pituitary
4.5917873,pituitary
6.596663,pituitary
-2.912632,pituitary
3.8781,pituitary
-5.402039,pituitary
13.660015,pituitary
9.13661,pituitary
8.788458,pituitary
12.404263,pituitary
14.664617,pituitary
12.715546,pituitary
6.634422,pituitary
12.842915,pituitary
17.28332,pituitary
-2.9912343,pituitary
20.04691,pituitary
23.493578,pituitary
15.278695,pituitary
17.769714,pituitary
9.262997,pituitary
6.649758,pituitary
9.807909,pituitary
15.942487,pituitary
5.290617,pituitary
2.0045433,pituitary
12.627688,pituitary
-16.97956,pituitary
2.8818247,pituitary
9.832593,pituitary
3.592328,pituitary
-3.6360712,pituitary
10.530577,pituitary
14.778211,pituitary
11.519863,pituitary
0.48029846,pituitary
-12.966095,pituitary
19.22391,pituitary
0.9029833,pituitary
2.7317019,pituitary
7.369509,pituitary
9.8775,pituitary
15.396728,pituitary
14.512482,pituitary
13.60972,pituitary
11.465889,pituitary
